CODGEO;LIBGEO;DENS;LIBDENS;PMUN13;P1;P2;P3;P4;P5;P6;P7
24554;La Tour-Blanche;6;Rural à habitat dispersé;422;0,0;0,0;0,0;0,0;0,0;71,2;28,8
24555;Tourtoirac;7;Rural à habitat très dispersé;652;0,0;0,0;0,0;0,0;0,0;48,3;51,7
24557;Trélissac;5;Bourgs ruraux;6836;0,0;10,9;0,0;29,2;35,9;22,3;1,7
24558;Trémolat;6;Rural à habitat dispersé;595;0,0;0,0;0,0;0,0;0,0;57,1;42,9
24559;Tursac;7;Rural à habitat très dispersé;347;0,0;0,0;0,0;0,0;0,0;32,3;67,7
24560;Urval;7;Rural à habitat très dispersé;113;0,0;0,0;0,0;0,0;0,0;0,0;100,0
24561;Valeuil;6;Rural à habitat dispersé;388;0,0;0,0;0,0;0,0;0,0;52,9;47,1
24562;Vallereuil;6;Rural à habitat dispersé;285;0,0;0,0;0,0;0,0;0,0;89,1;10,9
24563;Valojoulx;7;Rural à habitat très dispersé;274;0,0;0,0;0,0;0,0;0,0;24,4;75,6
24564;Vanxains;7;Rural à habitat très dispersé;702;0,0;0,0;0,0;0,0;0,0;30,0;70,0
24565;Varaignes;7;Rural à habitat très dispersé;418;0,0;0,0;0,0;0,0;0,0;32,6;67,4
24566;Varennes;6;Rural à habitat dispersé;452;0,0;0,0;0,0;0,0;0,0;92,3;7,7
24567;Vaunac;7;Rural à habitat très dispersé;272;0,0;0,0;0,0;0,0;0,0;30,1;69,9
24568;Vélines;6;Rural à habitat dispersé;1109;0,0;0,0;0,0;0,0;0,0;87,0;13,0
24569;Vendoire;7;Rural à habitat très dispersé;151;0,0;0,0;0,0;0,0;0,0;0,0;100,0
24570;Verdon;7;Rural à habitat très dispersé;46;0,0;0,0;0,0;0,0;0,0;0,0;100,0
24571;Vergt;5;Bourgs ruraux;1625;0,0;0,0;0,0;0,0;44,8;30,1;25,0
24572;Vergt-de-Biron;7;Rural à habitat très dispersé;188;0,0;0,0;0,0;0,0;0,0;0,0;100,0
24573;Verteillac;6;Rural à habitat dispersé;644;0,0;0,0;0,0;0,0;0,0;72,7;27,4
24574;Veyrignac;6;Rural à habitat dispersé;333;0,0;0,0;0,0;0,0;0,0;63,5;36,5
24575;Veyrines-de-Domme;7;Rural à habitat très dispersé;223;0,0;0,0;0,0;0,0;0,0;0,9;99,1
24576;Veyrines-de-Vergt;7;Rural à habitat très dispersé;254;0,0;0,0;0,0;0,0;0,0;0,0;100,0
24577;Vézac;6;Rural à habitat dispersé;615;0,0;0,0;0,0;0,0;0,0;70,8;29,2
24579;Vieux-Mareuil;7;Rural à habitat très dispersé;347;0,0;0,0;0,0;0,0;0,0;35,9;64,1
24580;Villac;7;Rural à habitat très dispersé;257;0,0;0,0;0,0;0,0;0,0;0,0;100,0
24581;Villamblard;6;Rural à habitat dispersé;853;0,0;0,0;0,0;0,0;0,0;69,6;30,4
24582;Villars;7;Rural à habitat très dispersé;476;0,0;0,0;0,0;0,0;0,0;22,6;77,4
24584;Villefranche-de-Lonchat;6;Rural à habitat dispersé;960;0,0;0,0;0,0;0,0;0,0;79,8;20,2
24585;Villefranche-du-Périgord;6;Rural à habitat dispersé;717;0,0;0,0;0,0;0,0;0,0;64,7;35,3
24586;Villetoureix;6;Rural à habitat dispersé;889;0,0;0,0;0,0;0,0;0,0;70,9;29,1
24587;Vitrac;6;Rural à habitat dispersé;857;0,0;0,0;1,4;0,0;0,0;74,6;24,0
25001;Abbans-Dessous;6;Rural à habitat dispersé;244;0,0;0,0;0,0;0,0;0,0;97,7;2,3
25002;Abbans-Dessus;6;Rural à habitat dispersé;301;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25003;Abbenans;6;Rural à habitat dispersé;352;0,0;0,0;0,0;0,0;0,0;86,4;13,6
25004;Abbévillers;5;Bourgs ruraux;1047;0,0;0,0;0,0;0,0;91,4;5,7;2,9
25005;Accolans;6;Rural à habitat dispersé;101;0,0;0,0;0,0;0,0;0,0;85,7;14,3
25006;Adam-lès-Passavant;6;Rural à habitat dispersé;99;0,0;0,0;0,0;0,0;0,0;80,8;19,2
25007;Adam-lès-Vercel;6;Rural à habitat dispersé;105;0,0;0,0;0,0;0,0;0,0;96,4;3,6
25008;Aibre;6;Rural à habitat dispersé;472;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25009;Aïssey;6;Rural à habitat dispersé;179;0,0;0,0;0,0;0,0;0,0;76,8;23,2
25011;Allenjoie;3;Petites villes;744;0,0;0,0;86,2;0,0;0,0;13,2;0,5
25012;Les Alliés;6;Rural à habitat dispersé;132;0,0;0,0;0,0;0,0;0,0;71,2;28,8
25013;Allondans;6;Rural à habitat dispersé;233;0,0;0,0;0,0;0,0;0,0;89,2;10,8
25014;Amagney;6;Rural à habitat dispersé;743;0,0;0,0;0,0;0,0;0,0;94,1;5,9
25015;Amancey;5;Bourgs ruraux;664;0,0;0,0;0,0;0,0;70,7;21,6;7,7
25016;Amathay-Vésigneux;7;Rural à habitat très dispersé;153;0,0;0,0;0,0;0,0;0,0;44,2;55,8
25017;Amondans;6;Rural à habitat dispersé;91;0,0;0,0;0,0;0,0;0,0;91,3;8,7
25018;Anteuil;6;Rural à habitat dispersé;655;0,0;0,0;0,0;0,0;0,0;87,3;12,8
25019;Appenans;6;Rural à habitat dispersé;411;0,0;0,0;0,0;0,0;0,0;99,5;0,5
25020;Arbouans;1;Grands centres urbains;958;90,5;0,0;0,0;0,0;0,0;9,5;0,0
25021;Arc-et-Senans;6;Rural à habitat dispersé;1562;0,0;0,0;0,0;0,0;0,0;91,0;9,0
25022;Arcey;5;Bourgs ruraux;1439;0,0;0,0;0,0;0,0;62,2;37,1;0,7
25024;Arçon;6;Rural à habitat dispersé;798;0,0;0,0;0,0;0,0;0,0;81,9;18,1
25025;Arc-sous-Cicon;6;Rural à habitat dispersé;669;0,0;0,0;0,0;0,0;0,0;81,1;18,9
25026;Arc-sous-Montenot;6;Rural à habitat dispersé;219;0,0;0,0;0,0;0,0;0,0;93,6;6,4
25027;Arguel;4;Ceintures urbaines;269;0,0;0,0;0,0;72,5;0,0;23,1;4,4
25028;Athose;6;Rural à habitat dispersé;181;0,0;0,0;0,0;0,0;0,0;96,7;3,3
25029;Aubonne;6;Rural à habitat dispersé;232;0,0;0,0;0,0;0,0;0,0;54,3;45,7
25030;Audeux;6;Rural à habitat dispersé;435;0,0;0,0;0,0;0,0;0,0;92,2;7,8
25031;Audincourt;1;Grands centres urbains;14552;87,1;0,0;0,0;12,6;0,0;0,3;0,0
25032;Autechaux;6;Rural à habitat dispersé;422;0,0;0,0;0,0;0,0;0,0;93,1;6,9
25033;Autechaux-Roide;6;Rural à habitat dispersé;550;0,0;0,0;0,0;0,0;0,0;94,0;6,0
25035;Les Auxons;4;Ceintures urbaines;2560;0,0;0,0;0,0;81,1;0,0;17,4;1,4
25036;Avanne-Aveney;4;Ceintures urbaines;2306;2,4;0,0;0,0;75,7;0,0;20,9;1,0
25038;Avilley;6;Rural à habitat dispersé;171;0,0;0,0;0,0;0,0;0,0;90,7;9,3
25039;Avoudrey;5;Bourgs ruraux;888;0,0;0,0;0,0;0,0;62,0;28,2;9,8
25040;Badevel;3;Petites villes;845;0,0;0,0;72,7;0,0;0,0;27,1;0,2
25041;Bannans;6;Rural à habitat dispersé;335;0,0;0,0;0,0;0,0;0,0;94,9;5,2
25042;Le Barboux;6;Rural à habitat dispersé;246;0,0;0,0;0,0;0,0;0,0;60,6;39,4
25043;Bart;4;Ceintures urbaines;1983;0,0;0,0;0,0;99,6;0,0;0,0;0,4
25044;Bartherans;7;Rural à habitat très dispersé;49;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25045;Battenans-les-Mines;6;Rural à habitat dispersé;60;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25046;Battenans-Varin;6;Rural à habitat dispersé;82;0,0;0,0;0,0;0,0;0,0;54,0;46,1
25047;Baume-les-Dames;5;Bourgs ruraux;5291;0,0;0,0;0,0;0,0;79,1;20,3;0,6
25048;Bavans;4;Ceintures urbaines;3718;0,0;0,0;0,0;86,4;0,0;13,6;0,0
25049;Belfays;6;Rural à habitat dispersé;131;0,0;0,0;0,0;0,0;0,0;70,6;29,4
25050;Le Bélieu;6;Rural à habitat dispersé;380;0,0;0,0;0,0;0,0;0,0;73,5;26,5
25051;Belleherbe;6;Rural à habitat dispersé;593;0,0;0,0;0,0;0,0;0,0;81,1;18,9
25052;Belmont;6;Rural à habitat dispersé;64;0,0;0,0;0,0;0,0;0,0;98,4;1,6
25053;Belvoir;6;Rural à habitat dispersé;99;0,0;0,0;0,0;0,0;0,0;67,0;33,0
25054;Berche;6;Rural à habitat dispersé;475;0,0;0,0;0,0;43,5;0,0;56,5;0,0
25055;Berthelange;6;Rural à habitat dispersé;303;0,0;0,0;0,0;0,0;0,0;98,2;1,8
25056;Besançon;1;Grands centres urbains;116952;88,4;0,0;0,0;10,2;0,0;1,4;0,0
25057;Bethoncourt;1;Grands centres urbains;5806;57,3;0,0;0,0;33,5;0,0;9,2;0,0
25058;Beure;4;Ceintures urbaines;1361;0,0;0,0;0,0;92,7;0,0;7,2;0,2
25059;Beutal;6;Rural à habitat dispersé;284;0,0;0,0;0,0;0,0;0,0;82,4;17,6
25060;Bians-les-Usiers;5;Bourgs ruraux;617;0,0;0,0;0,0;0,0;53,9;43,7;2,4
25061;Bief;6;Rural à habitat dispersé;105;0,0;0,0;0,0;0,0;0,0;89,0;11,0
25062;Le Bizot;6;Rural à habitat dispersé;283;0,0;0,0;0,0;0,0;0,0;69,1;30,9
25063;Blamont;5;Bourgs ruraux;1168;0,0;0,0;0,0;0,0;95,3;0,0;4,7
25065;Blarians;6;Rural à habitat dispersé;61;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25066;Blussangeaux;6;Rural à habitat dispersé;80;0,0;0,0;0,0;0,0;0,0;69,1;30,9
25067;Blussans;6;Rural à habitat dispersé;195;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25070;Bolandoz;6;Rural à habitat dispersé;372;0,0;0,0;0,0;0,0;0,0;86,9;13,1
25071;Bondeval;6;Rural à habitat dispersé;478;0,0;0,0;0,0;33,2;0,0;59,3;7,6
25072;Bonnal;7;Rural à habitat très dispersé;26;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25073;Bonnay;5;Bourgs ruraux;852;0,0;0,0;0,0;0,0;62,9;35,3;1,8
25074;Bonnétage;6;Rural à habitat dispersé;847;0,0;0,0;0,0;0,0;0,0;80,4;19,6
25075;Bonnevaux;6;Rural à habitat dispersé;362;0,0;0,0;0,0;0,0;0,0;97,1;2,9
25076;Bonnevaux-le-Prieuré;6;Rural à habitat dispersé;112;0,0;0,0;0,0;0,0;0,0;70,5;29,5
25077;La Bosse;7;Rural à habitat très dispersé;75;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25078;Bouclans;5;Bourgs ruraux;968;0,0;0,0;0,0;0,0;66,4;29,4;4,2
25079;Boujailles;6;Rural à habitat dispersé;402;0,0;0,0;0,0;0,0;0,0;67,4;32,6
25082;Bourguignon;6;Rural à habitat dispersé;954;0,0;0,0;0,0;0,0;0,0;99,4;0,6
25083;Bournois;6;Rural à habitat dispersé;196;0,0;0,0;0,0;0,0;0,0;97,9;2,1
25084;Boussières;3;Petites villes;1089;0,0;0,0;65,2;0,0;0,0;32,0;2,9
25085;Bouverans;6;Rural à habitat dispersé;359;0,0;0,0;0,0;0,0;0,0;95,1;4,9
25086;Braillans;6;Rural à habitat dispersé;161;0,0;0,0;0,0;0,0;0,0;81,2;18,8
25087;Branne;6;Rural à habitat dispersé;176;0,0;0,0;0,0;0,0;0,0;93,7;6,3
25088;Breconchaux;7;Rural à habitat très dispersé;94;0,0;0,0;0,0;0,0;0,0;10,8;89,3
25089;Bremondans;6;Rural à habitat dispersé;84;0,0;0,0;0,0;0,0;0,0;56,0;44,0
25090;Brères;6;Rural à habitat dispersé;53;0,0;0,0;0,0;0,0;0,0;98,4;1,6
25091;Les Bréseux;6;Rural à habitat dispersé;477;0,0;0,0;0,0;0,0;0,0;90,6;9,4
25092;La Bretenière;6;Rural à habitat dispersé;64;0,0;0,0;0,0;0,0;0,0;97,1;2,9
25093;Bretigney;6;Rural à habitat dispersé;77;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25094;Bretigney-Notre-Dame;6;Rural à habitat dispersé;111;0,0;0,0;0,0;0,0;0,0;91,3;8,7
25095;Bretonvillers;6;Rural à habitat dispersé;264;0,0;0,0;0,0;0,0;0,0;58,6;41,5
25096;Brey-et-Maison-du-Bois;7;Rural à habitat très dispersé;96;0,0;0,0;0,0;0,0;0,0;48,1;51,9
25097;Brognard;6;Rural à habitat dispersé;450;0,0;0,0;0,0;2,2;0,0;97,8;0,0
25098;Buffard;6;Rural à habitat dispersé;151;0,0;0,0;0,0;0,0;0,0;82,9;17,1
25099;Bugny;6;Rural à habitat dispersé;198;0,0;0,0;0,0;0,0;0,0;95,1;4,9
25100;Bulle;6;Rural à habitat dispersé;410;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25101;Burgille;6;Rural à habitat dispersé;550;0,0;0,0;0,0;0,0;0,0;92,5;7,6
25102;Burnevillers;7;Rural à habitat très dispersé;44;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25103;Busy;6;Rural à habitat dispersé;597;0,0;0,0;0,0;0,0;49,2;50,0;0,8
25104;By;6;Rural à habitat dispersé;65;0,0;0,0;0,0;0,0;0,0;85,5;14,6
25105;Byans-sur-Doubs;6;Rural à habitat dispersé;516;0,0;0,0;0,0;0,0;0,0;91,5;8,5
25106;Cademène;6;Rural à habitat dispersé;81;0,0;0,0;0,0;0,0;0,0;93,2;6,9
25107;Cendrey;6;Rural à habitat dispersé;179;0,0;0,0;0,0;0,0;0,0;77,3;22,7
25108;Cernay-l'Église;6;Rural à habitat dispersé;305;0,0;0,0;0,0;0,0;0,0;81,9;18,1
25109;Cessey;6;Rural à habitat dispersé;343;0,0;0,0;0,0;0,0;0,0;94,1;5,9
25110;Chaffois;6;Rural à habitat dispersé;934;0,0;0,0;0,0;0,0;0,0;99,7;0,3
25111;Chalèze;6;Rural à habitat dispersé;362;0,0;0,0;0,0;0,0;0,0;96,7;3,3
25112;Chalezeule;4;Ceintures urbaines;1247;40,0;0,0;0,0;46,3;0,0;13,7;0,0
25113;Chamesey;7;Rural à habitat très dispersé;119;0,0;0,0;0,0;0,0;0,0;43,7;56,4
25114;Chamesol;6;Rural à habitat dispersé;395;0,0;0,0;0,0;0,0;0,0;96,3;3,7
25115;Champagney;6;Rural à habitat dispersé;260;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25116;Champlive;6;Rural à habitat dispersé;260;0,0;0,0;0,0;0,0;0,0;99,2;0,8
25117;Champoux;6;Rural à habitat dispersé;90;0,0;0,0;0,0;0,0;0,0;81,0;19,0
25119;Champvans-les-Moulins;6;Rural à habitat dispersé;355;0,0;0,0;0,0;0,0;0,0;99,1;0,9
25120;Chantrans;6;Rural à habitat dispersé;419;0,0;0,0;0,0;0,0;0,0;97,8;2,2
25121;Chapelle-des-Bois;7;Rural à habitat très dispersé;258;0,0;0,0;0,0;0,0;0,0;43,1;56,9
25122;Chapelle-d'Huin;6;Rural à habitat dispersé;512;0,0;0,0;0,0;0,0;0,0;86,7;13,3
25123;Charbonnières-les-Sapins;6;Rural à habitat dispersé;193;0,0;0,0;0,0;0,0;0,0;90,5;9,5
25124;Charmauvillers;6;Rural à habitat dispersé;274;0,0;0,0;0,0;0,0;0,0;76,7;23,3
25125;Charmoille;6;Rural à habitat dispersé;326;0,0;0,0;0,0;0,0;0,0;87,1;12,9
25126;Charnay;6;Rural à habitat dispersé;474;0,0;0,0;0,0;0,0;0,0;96,3;3,7
25127;Charquemont;5;Bourgs ruraux;2539;0,0;0,0;0,0;0,0;84,2;7,5;8,4
25128;Chasnans;6;Rural à habitat dispersé;269;0,0;0,0;0,0;0,0;0,0;89,5;10,5
25129;Chassagne-Saint-Denis;7;Rural à habitat très dispersé;118;0,0;0,0;0,0;0,0;0,0;49,1;50,9
25130;Châteauvieux-les-Fossés;6;Rural à habitat dispersé;12;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25131;Châtelblanc;6;Rural à habitat dispersé;119;0,0;0,0;0,0;0,0;0,0;84,7;15,3
25132;Châtillon-Guyotte;6;Rural à habitat dispersé;128;0,0;0,0;0,0;0,0;0,0;95,5;4,5
25133;Châtillon-le-Duc;4;Ceintures urbaines;1931;0,0;0,0;0,0;62,1;0,0;37,7;0,2
25134;Châtillon-sur-Lison;7;Rural à habitat très dispersé;10;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25136;Chaucenne;5;Bourgs ruraux;527;0,0;0,0;0,0;0,0;66,3;33,1;0,6
25137;Chaudefontaine;6;Rural à habitat dispersé;210;0,0;0,0;0,0;0,0;0,0;97,8;2,2
25138;Les Terres-de-Chaux;7;Rural à habitat très dispersé;145;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25139;La Chaux;6;Rural à habitat dispersé;452;0,0;0,0;0,0;0,0;0,0;62,8;37,3
25140;Chaux-lès-Clerval;6;Rural à habitat dispersé;172;0,0;0,0;0,0;0,0;0,0;65,0;35,0
25141;Chaux-lès-Passavant;6;Rural à habitat dispersé;146;0,0;0,0;0,0;0,0;0,0;55,2;44,8
25142;Chaux-Neuve;6;Rural à habitat dispersé;296;0,0;0,0;0,0;0,0;0,0;87,8;12,2
25143;Chay;6;Rural à habitat dispersé;201;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25145;Chazot;6;Rural à habitat dispersé;121;0,0;0,0;0,0;0,0;0,0;94,0;6,0
25147;Chemaudin;5;Bourgs ruraux;1501;0,0;0,0;0,0;0,0;97,7;0,6;1,8
25148;La Chenalotte;6;Rural à habitat dispersé;467;0,0;0,0;0,0;0,0;0,0;95,5;4,5
25149;Chenecey-Buillon;6;Rural à habitat dispersé;541;0,0;0,0;0,0;0,0;0,0;85,0;15,0
25150;Chevigney-sur-l'Ognon;6;Rural à habitat dispersé;252;0,0;0,0;0,0;0,0;0,0;95,1;4,9
25151;Chevigney-lès-Vercel;6;Rural à habitat dispersé;122;0,0;0,0;0,0;0,0;0,0;65,5;34,5
25152;La Chevillotte;7;Rural à habitat très dispersé;125;0,0;0,0;0,0;0,0;0,0;45,3;54,7
25153;Chevroz;6;Rural à habitat dispersé;112;0,0;0,0;0,0;14,0;0,0;58,9;27,1
25154;Chouzelot;6;Rural à habitat dispersé;274;0,0;0,0;0,0;0,0;23,0;68,4;8,6
25155;Cléron;6;Rural à habitat dispersé;319;0,0;0,0;0,0;0,0;0,0;90,1;10,0
25156;Clerval;6;Rural à habitat dispersé;1035;0,0;0,0;0,0;0,0;34,7;56,2;9,1
25157;La Cluse-et-Mijoux;5;Bourgs ruraux;1232;0,0;0,0;0,0;0,0;57,2;30,4;12,4
25159;Colombier-Fontaine;5;Bourgs ruraux;1356;0,0;0,0;0,0;0,0;98,0;2,0;0,1
25160;Les Combes;6;Rural à habitat dispersé;731;0,0;0,0;0,0;0,0;0,0;75,1;24,9
25161;Consolation-Maisonnettes;7;Rural à habitat très dispersé;31;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25162;Corcelles-Ferrières;6;Rural à habitat dispersé;191;0,0;0,0;0,0;0,0;0,0;97,6;2,4
25163;Corcelle-Mieslot;6;Rural à habitat dispersé;109;0,0;0,0;0,0;0,0;0,0;81,4;18,6
25164;Corcondray;6;Rural à habitat dispersé;144;0,0;0,0;0,0;0,0;0,0;71,8;28,2
25166;Côtebrune;6;Rural à habitat dispersé;70;0,0;0,0;0,0;0,0;0,0;86,1;14,0
25170;Courcelles-lès-Montbéliard;4;Ceintures urbaines;1057;37,8;0,0;0,0;62,2;0,0;0,0;0,0
25171;Courcelles;6;Rural à habitat dispersé;99;0,0;0,0;0,0;0,0;0,0;59,2;40,8
25172;Courchapon;6;Rural à habitat dispersé;185;0,0;0,0;0,0;0,0;0,0;97,8;2,2
25173;Cour-Saint-Maurice;6;Rural à habitat dispersé;167;0,0;0,0;0,0;0,0;0,0;92,9;7,1
25174;Courtefontaine;6;Rural à habitat dispersé;244;0,0;0,0;0,0;0,0;0,0;74,3;25,8
25175;Courtetain-et-Salans;6;Rural à habitat dispersé;86;0,0;0,0;0,0;0,0;0,0;69,9;30,1
25176;Courvières;6;Rural à habitat dispersé;294;0,0;0,0;0,0;0,0;0,0;94,0;6,1
25177;Crosey-le-Grand;6;Rural à habitat dispersé;165;0,0;0,0;0,0;0,0;0,0;87,7;12,3
25178;Crosey-le-Petit;6;Rural à habitat dispersé;128;0,0;0,0;0,0;0,0;0,0;93,0;7,0
25179;Le Crouzet;6;Rural à habitat dispersé;59;0,0;0,0;0,0;0,0;0,0;96,7;3,3
25180;Crouzet-Migette;6;Rural à habitat dispersé;125;0,0;0,0;0,0;0,0;0,0;94,2;5,8
25181;Cubrial;6;Rural à habitat dispersé;135;0,0;0,0;0,0;0,0;0,0;55,3;44,7
25182;Cubry;6;Rural à habitat dispersé;81;0,0;0,0;0,0;0,0;0,0;93,1;6,9
25183;Cusance;7;Rural à habitat très dispersé;77;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25184;Cuse-et-Adrisans;6;Rural à habitat dispersé;286;0,0;0,0;0,0;0,0;0,0;97,9;2,1
25185;Cussey-sur-Lison;6;Rural à habitat dispersé;61;0,0;0,0;0,0;0,0;0,0;94,1;5,9
25186;Cussey-sur-l'Ognon;5;Bourgs ruraux;979;0,0;0,0;0,0;0,0;59,3;40,4;0,4
25187;Dambelin;6;Rural à habitat dispersé;480;0,0;0,0;0,0;0,0;0,0;90,4;9,6
25188;Dambenois;4;Ceintures urbaines;757;0,0;0,0;0,0;77,5;0,0;22,6;0,0
25189;Dammartin-les-Templiers;6;Rural à habitat dispersé;221;0,0;0,0;0,0;0,0;0,0;93,3;6,7
25190;Dampierre-les-Bois;3;Petites villes;1658;0,0;0,0;80,9;0,0;0,0;16,3;2,8
25191;Dampierre-sur-le-Doubs;4;Ceintures urbaines;475;0,0;0,0;0,0;64,0;0,0;35,8;0,2
25192;Dampjoux;6;Rural à habitat dispersé;173;0,0;0,0;0,0;0,0;0,0;98,9;1,2
25193;Damprichard;5;Bourgs ruraux;1817;0,0;0,0;0,0;0,0;80,1;11,2;8,7
25194;Dannemarie;6;Rural à habitat dispersé;111;0,0;0,0;0,0;0,0;0,0;95,6;4,4
25195;Dannemarie-sur-Crète;3;Petites villes;1365;0,0;0,0;97,1;0,0;0,0;0,5;2,4
25196;Dasle;3;Petites villes;1423;0,0;0,0;59,1;0,0;0,0;39,3;1,6
25197;Deluz;6;Rural à habitat dispersé;628;0,0;0,0;0,0;0,0;0,0;93,0;7,0
25198;Désandans;5;Bourgs ruraux;717;0,0;0,0;0,0;0,0;60,1;39,9;0,0
25199;Déservillers;6;Rural à habitat dispersé;346;0,0;0,0;0,0;0,0;0,0;98,8;1,2
25200;Devecey;4;Ceintures urbaines;1374;0,0;0,0;0,0;88,8;0,0;5,7;5,5
25201;Dommartin;5;Bourgs ruraux;644;0,0;0,0;0,0;0,0;83,4;16,2;0,4
25202;Dompierre-les-Tilleuls;6;Rural à habitat dispersé;255;0,0;0,0;0,0;0,0;0,0;94,5;5,6
25203;Domprel;6;Rural à habitat dispersé;157;0,0;0,0;0,0;0,0;0,0;95,3;4,8
25204;Doubs;2;Centres urbains intermédiaires;2728;0,0;61,3;0,0;21,1;0,0;17,7;0,0
25207;Dung;4;Ceintures urbaines;646;0,0;0,0;0,0;58,3;0,0;37,8;3,9
25208;Durnes;6;Rural à habitat dispersé;158;0,0;0,0;0,0;0,0;0,0;86,3;13,7
25209;Échay;6;Rural à habitat dispersé;129;0,0;0,0;0,0;0,0;0,0;51,4;48,7
25210;Échenans;6;Rural à habitat dispersé;142;0,0;0,0;0,0;0,0;0,0;95,0;5,0
25211;Échevannes;6;Rural à habitat dispersé;84;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25212;École-Valentin;4;Ceintures urbaines;2336;0,0;0,0;0,0;92,4;0,0;7,6;0,0
25213;Les Écorces;5;Bourgs ruraux;687;0,0;0,0;0,0;0,0;63,2;27,6;9,3
25214;Écot;6;Rural à habitat dispersé;501;0,0;0,0;0,0;0,0;0,0;96,9;3,1
25215;L'Écouvotte;6;Rural à habitat dispersé;97;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25216;Écurcey;6;Rural à habitat dispersé;277;0,0;0,0;0,0;0,0;14,0;80,1;5,9
25217;Émagny;5;Bourgs ruraux;592;0,0;0,0;0,0;0,0;91,7;0,0;8,3
25218;Épenouse;6;Rural à habitat dispersé;140;0,0;0,0;0,0;0,0;0,0;88,8;11,3
25219;Épenoy;5;Bourgs ruraux;615;0,0;0,0;0,0;0,0;81,9;0,0;18,1
25220;Épeugney;6;Rural à habitat dispersé;568;0,0;0,0;0,0;0,0;0,0;90,9;9,1
25221;Esnans;7;Rural à habitat très dispersé;55;0,0;0,0;0,0;0,0;0,0;13,5;86,5
25222;Étalans;5;Bourgs ruraux;1219;0,0;0,0;0,0;0,0;73,4;23,0;3,6
25223;Éternoz;6;Rural à habitat dispersé;345;0,0;0,0;0,0;0,0;0,0;55,2;44,8
25224;Étouvans;4;Ceintures urbaines;783;0,0;0,0;0,0;50,5;0,0;49,5;0,0
25225;Étrabonne;6;Rural à habitat dispersé;190;0,0;0,0;0,0;0,0;0,0;100,0;0,0
25226;Étrappe;6;Rural à habitat dispersé;196;0,0;0,0;0,0;0,0;0,0;70,0;30,0
25227;Étray;6;Rural à habitat dispersé;246;0,0;0,0;0,0;0,0;0,0;98,9;1,1
25228;Étupes;4;Ceintures urbaines;3607;0,0;0,0;0,0;96,0;0,0;3,4;0,5
25229;Évillers;6;Rural à habitat dispersé;340;0,0;0,0;0,0;0,0;0,0;96,8;3,2
25230;Exincourt;1;Grands centres urbains;3186;95,9;0,0;0,0;4,1;0,0;0,0;0,0
25231;Eysson;6;Rural à habitat dispersé;104;0,0;0,0;0,0;0,0;0,0;91,4;8,6
25232;Faimbe;6;Rural à habitat dispersé;109;0,0;0,0;0,0;0,0;0,0;72,7;27,3
25233;Fallerans;6;Rural à habitat dispersé;261;0,0;0,0;0,0;0,0;0,0;95,3;4,7
25234;Ferrières-le-Lac;6;Rural à habitat dispersé;177;0,0;0,0;0,0;0,0;0,0;98,8;1,2
25235;Ferrières-les-Bois;6;Rural à habitat dispersé;318;0,0;0,0;0,0;0,0;0,0;83,0;17,0
25236;Fertans;6;Rural à habitat dispersé;261;0,0;0,0;0,0;0,0;1,0;94,5;4,4
25237;Fesches-le-Châtel;3;Petites villes;2251;0,0;0,0;93,6;0,0;0,0;6,4;0,0
25238;Fessevillers;6;Rural à habitat dispersé;164;0,0;0,0;0,0;0,0;0,0;58,2;41,8
25239;Feule;6;Rural à habitat dispersé;186;0,0;0,0;0,0;0,0;0,0;76,0;24,0
25240;Les Fins;3;Petites villes;3022;0,0;0,0;76,4;0,0;0,0;17,3;6,3
25241;Flagey;6;Rural à habitat dispersé;145;0,0;0,0;0,0;0,0;0,0;98,6;1,4
25242;Flagey-Rigney;6;Rural à habitat dispersé;98;0,0;0,0;0,0;0,0;0,0;98,3;1,7
25243;Flangebouche;6;Rural à habitat dispersé;724;0,0;0,0;0,0;0,0;0,0;87,6;12,4
25244;Fleurey;7;Rural à habitat très dispersé;95;0,0;0,0;0,0;0,0;0,0;0,0;100,0
25245;Fontain;6;Rural à habitat dispersé;988;0,0;0,0;0,0;32,7;0,0;51,7;15,6
25246;Fontaine-lès-Clerval;6;Rural à habitat dispersé;268;0,0;0,0;0,0;0,0;0,0;95,8;4,2
